;GO:1903003;GO:0050718;GO:1901224;GO:0046854;GO:0045765;GO:0007257;GO:0042531;GO:0051091;GO:0045766;GO:0006957;GO:0032966;GO:0030307;GO:0048247;GO:0045893;GO:0006958;GO:0032722;GO:0035556;GO:0050830;GO:0030148;GO:0033138;GO:1901990;GO:0051260;GO:0006974;GO:0045779;GO:0010828;GO:0098586;GO:0001798;GO:0006607;GO:0002408;GO:0072610;GO:0051897;GO:0035666;GO:0034695;GO:0008285;GO:0043123;GO:0008203;GO:0043124;GO:0042157;GO:0045669;GO:0045944;GO:0045425;GO:0045668;GO:0048661;GO:0000165;GO:0051024;GO:0019221;GO:0043011;GO:0051384;GO:0070102;GO:0051549;GO:0048260;GO:0038128;GO:0050731;GO:0051545;GO:0016579;GO:0031295;GO:0006670;GO:0000209;GO:0043410;GO:0007249;GO:0001781;GO:0030514;GO:0007517;GO:0030513;GO:2000427;GO:2000669;GO:2000549;GO:0001934;GO:0030593;GO:0010888;GO:0001818;GO:2000660;GO:0010884;GO:0018108;GO:0045727;GO:0032494;GO:1902476;GO:0007173;GO:0007179;GO:0043547;GO:0070091;GO:0060326;GO:0002675;GO:0050871;GO:0030509;GO:0072540;GO:0051607;GO:2000676;GO:0032760;GO:0051209;GO:0071731;GO:2000158;GO:0010575;GO:2000553;GO:0090303;GO:0007186;GO:0090023;GO:2000051;GO:0043552;GO:0002690;GO:0043312;GO:0042102;GO:0006898;GO:0002606;GO:0010866;GO:0010469;GO:0032755;GO:2000562;GO:0010862;GO:0016567;GO:0046718;GO:0045627;GO:0010560;GO:0043687;GO:0001970;GO:0045745;GO:0000122;GO:0045079;GO:0097029;GO:0071479;GO:0010951;GO:0071356;GO:0070301;GO:0016311;GO:0051865;GO:0050829;GO:0006351;GO:0045599;GO:0048469;GO:0006631;GO:0006511;GO:0045086;GO:0032735;GO:0071222;GO:0002548;GO:0042130;GO:0043066;GO:0070098;GO:0045087;GO:0006508;GO:0043065;GO:0070374;GO:0071347;GO:0071346
GO:0090023;0.25;0.25;0.2727272727272727;0.0;0.2;0.25;0.23076923076923078;0.375;0.3;0.36363636363636365;0.18181818181818182;0.3333333333333333;0.0;0.2727272727272727;0.36363636363636365;0.3;0.0;0.0;0.0;0.23076923076923078;0.18181818181818182;0.0;0.0;0.1;0.3;0.0;0.3333333333333333;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2;0.2727272727272727;0.0;0.23076923076923078;0.0;0.3;0.25;0.2727272727272727;0.18181818181818182;0.3;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.5454545454545454;0.3;0.0;0.23076923076923078;0.15384615384615385;0.0;0.36363636363636365;0.0;0.0;0.2727272727272727;0.0;0.0;0.25;0.0;0.2727272727272727;0.2727272727272727;0.14285714285714285;0.3;0.25;0.0;0.2;0.2;0.23076923076923078;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.45454545454545453;0.4;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.0;0.0;0.23076923076923078;0.3;0.4;0.36363636363636365;0.0;1.0;0.23076923076923078;0.2727272727272727;0.75;0.0;0.36363636363636365;0.0;0.4444444444444444;0.18181818181818182;0.2727272727272727;0.3;0.21428571428571427;0.2727272727272727;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.4;0.3;0.15384615384615385;0.16666666666666666;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.2727272727272727;0.3;0.0;0.0;0.25;0.16666666666666666;0.0;0.0;0.0;0.2727272727272727;0.25;0.0;0.0
GO:2000051;0.23076923076923078;0.21428571428571427;0.4;0.0;0.2;0.3333333333333333;0.3333333333333333;0.2222222222222222;0.18181818181818182;0.25;0.3;0.3;0.0;0.23076923076923078;0.0;0.18181818181818182;0.3;0.0;0.0;0.21428571428571427;0.2727272727272727;0.0;0.0;0.2727272727272727;0.18181818181818182;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.4444444444444444;0.4;0.0;0.5555555555555556;0.0;0.2727272727272727;0.21428571428571427;0.23076923076923078;0.4;0.2727272727272727;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.18181818181818182;0.25;0.0;0.21428571428571427;0.3333333333333333;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.5555555555555556;0.0;0.4;0.23076923076923078;0.3076923076923077;0.18181818181818182;0.23076923076923078;0.0;0.3333333333333333;0.3333333333333333;0.5555555555555556;0.2;0.0;0.25;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.2727272727272727;0.23076923076923078;0.0;0.0;0.0;0.21428571428571427;0.16666666666666666;0.4;0.0;0.21428571428571427;0.18181818181818182;0.2727272727272727;0.3;0.3;0.23076923076923078;1.0;0.16666666666666666;0.2727272727272727;0.0;0.21428571428571427;0.0;0.18181818181818182;0.2727272727272727;0.5;0.18181818181818182;0.26666666666666666;0.4;0.0;0.0;0.23076923076923078;0.25;0.0;0.25;0.4444444444444444;0.3076923076923077;0.3333333333333333;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.23076923076923078;0.18181818181818182;0.0;0.0;0.3076923076923077;0.36363636363636365;0.0;0.0;0.0;0.25;0.36363636363636365;0.0;0.0
GO:0043552;0.36363636363636365;0.25;0.2727272727272727;0.0;0.2;0.5;0.5714285714285714;0.375;0.3;0.25;0.3;0.4;0.0;0.4;0.0;0.3;0.0;0.0;0.0;0.6153846153846154;0.25;0.0;0.0;0.1;0.3;0.0;0.23076923076923078;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.16666666666666666;0.0;0.3;0.36363636363636365;0.36363636363636365;0.25;0.36363636363636365;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.6153846153846154;0.25;0.0;0.25;0.0;0.0;0.6153846153846154;0.0;0.0;0.25;0.0;0.2727272727272727;0.2727272727272727;0.2;0.3;0.6666666666666666;0.0;0.2;0.2;0.16666666666666666;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.0;0.0;0.36363636363636365;0.3;0.2727272727272727;0.3;0.0;0.2727272727272727;0.16666666666666666;1.0;0.3;0.0;0.25;0.0;0.3;0.5;0.2222222222222222;0.3;0.13333333333333333;0.6153846153846154;0.0;0.0;0.23076923076923078;0.4;0.0;0.3333333333333333;0.3;0.25;0.3333333333333333;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.36363636363636365;0.3;0.0;0.0;0.15384615384615385;0.23076923076923078;0.0;0.0;0.0;0.2727272727272727;0.5714285714285714;0.0;0.0
GO:0002690;0.2727272727272727;0.2727272727272727;0.4;0.0;0.2222222222222222;0.2857142857142857;0.3333333333333333;0.42857142857142855;0.3333333333333333;0.4;0.2;0.375;0.0;0.3;0.4;0.3333333333333333;0.0;0.0;0.0;0.25;0.2;0.0;0.0;0.1111111111111111;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.0;0.4;0.0;0.0;0.2222222222222222;0.4;0.0;0.2727272727272727;0.0;0.3333333333333333;0.2727272727272727;0.3;0.2;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.3333333333333333;0.0;0.25;0.16666666666666666;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.3;0.0;0.4;0.3;0.15384615384615385;0.3333333333333333;0.2727272727272727;0.0;0.2222222222222222;0.2222222222222222;0.2727272727272727;0.375;0.0;0.3;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.5555555555555556;0.4444444444444444;0.0;0.0;0.0;0.25;0.3;0.0;0.0;0.25;0.3333333333333333;0.4444444444444444;0.4444444444444444;0.0;0.75;0.2727272727272727;0.3;1.0;0.0;0.4;0.0;0.5;0.2;0.3333333333333333;0.3333333333333333;0.23076923076923078;0.4;0.0;0.0;0.36363636363636365;0.3;0.0;0.4444444444444444;0.4444444444444444;0.16666666666666666;0.18181818181818182;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.0;0.2727272727272727;0.18181818181818182;0.0;0.0;0.0;0.3;0.36363636363636365;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
GO:0042102;0.3076923076923077;0.23076923076923078;0.25;0.0;0.18181818181818182;0.3;0.21428571428571427;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.16666666666666666;0.4;0.0;0.25;0.3333333333333333;0.2727272727272727;0.2727272727272727;0.0;0.0;0.2857142857142857;0.25;0.0;0.0;0.09090909090909091;0.2727272727272727;0.0;0.3076923076923077;0.0;0.0;0.0;0.25;0.0;0.0;0.4;0.25;0.0;0.21428571428571427;0.0;0.36363636363636365;0.23076923076923078;0.25;0.25;0.5;0.25;0.3333333333333333;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.2857142857142857;0.21428571428571427;0.0;0.7777777777777778;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.25;0.2;0.2727272727272727;0.3076923076923077;0.0;0.18181818181818182;0.18181818181818182;0.21428571428571427;0.3;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.25;0.6666666666666666;0.0;0.0;0.0;0.2857142857142857;0.25;0.25;0.0;0.2857142857142857;0.2727272727272727;0.36363636363636365;0.2727272727272727;0.2727272727272727;0.36363636363636365;0.21428571428571427;0.25;0.4;0.0;1.0;0.0;0.4;0.25;0.25;0.2727272727272727;0.6363636363636364;0.25;0.0;0.0;0.5384615384615384;0.3333333333333333;0.0;0.36363636363636365;0.2727272727272727;0.2;0.21428571428571427;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.7777777777777778;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333;0.23076923076923078;0.0;0.0
GO:0006898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002606;0.2727272727272727;0.2727272727272727;0.3;0.0;0.2222222222222222;0.2857142857142857;0.25;0.42857142857142855;0.3333333333333333;0.4;0.2;0.375;0.0;0.3;0.4;0.3333333333333333;0.0;0.0;0.0;0.25;0.2;0.0;0.0;0.1111111111111111;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.0;0.3;0.0;0.0;0.2222222222222222;0.3;0.0;0.18181818181818182;0.0;0.3333333333333333;0.2727272727272727;0.3;0.2;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.25;0.16666666666666666;0.0;0.4;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.3;0.3;0.15384615384615385;0.3333333333333333;0.2727272727272727;0.0;0.2222222222222222;0.2222222222222222;0.18181818181818182;0.375;0.0;0.3;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.3;0.4444444444444444;0.0;0.0;0.0;0.25;0.3;0.0;0.0;0.25;0.3333333333333333;0.4444444444444444;0.3333333333333333;0.0;0.4444444444444444;0.18181818181818182;0.3;0.5;0.0;0.4;0.0;1.0;0.2;0.125;0.3333333333333333;0.23076923076923078;0.3;0.0;0.0;0.36363636363636365;0.3;0.0;0.4444444444444444;0.3333333333333333;0.16666666666666666;0.18181818181818182;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.0;0.2727272727272727;0.18181818181818182;0.0;0.0;0.0;0.3;0.2727272727272727;0.0;0.0
GO:0010866;0.4;0.25;0.2727272727272727;0.0;0.2222222222222222;0.42857142857142855;0.3076923076923077;0.5;0.2;0.0;0.5;0.375;0.0;0.5555555555555556;0.0;0.2;0.375;0.0;0.0;0.36363636363636365;0.3333333333333333;0.0;0.0;0.1111111111111111;0.2;0.0;0.15384615384615385;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.375;0.2727272727272727;0.0;0.2727272727272727;0.0;0.3333333333333333;0.5;0.5555555555555556;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3;0.3333333333333333;0.0;0.0;0.0;0.2;0.3;0.0;0.36363636363636365;0.5;0.0;0.25;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.3333333333333333;0.0;0.45454545454545453;0.2727272727272727;0.25;0.2727272727272727;0.4;0.0;0.2222222222222222;0.2222222222222222;0.2727272727272727;0.2222222222222222;0.0;0.625;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.18181818181818182;0.2727272727272727;0.5;0.0;0.0;0.25;0.18181818181818182;0.3333333333333333;0.0;0.36363636363636365;0.2;0.18181818181818182;0.2;0.375;0.18181818181818182;0.2727272727272727;0.5;0.2;0.0;0.25;0.0;0.2;1.0;0.3333333333333333;0.2;0.21428571428571427;0.36363636363636365;0.0;0.0;0.15384615384615385;0.625;0.0;0.3333333333333333;0.3;0.5;0.5555555555555556;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.5555555555555556;0.2;0.0;0.0;0.25;0.3;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.0
GO:0010469;0.2727272727272727;0.25;0.5;0.0;0.14285714285714285;0.25;0.4;0.4;0.125;0.3;0.125;0.375;0.0;0.2727272727272727;0.0;0.125;0.0;0.0;0.0;0.25;0.3333333333333333;0.0;0.0;0.16666666666666666;0.125;0.0;0.23076923076923078;0.0;0.0;0.0;0.5;0.0;0.0;0.375;0.5;0.0;0.5;0.0;0.3333333333333333;0.25;0.2727272727272727;0.3333333333333333;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.0;0.125;0.125;0.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.1111111111111111;0.25;0.125;0.2727272727272727;0.0;0.16666666666666666;0.14285714285714285;0.5;0.16666666666666666;0.0;0.3;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3333333333333333;0.1111111111111111;0.0;0.0;0.0;0.25;0.1111111111111111;0.0;0.0;0.25;0.125;0.3333333333333333;0.375;0.0;0.2727272727272727;0.5;0.2222222222222222;0.3333333333333333;0.0;0.25;0.0;0.125;0.3333333333333333;1.0;0.125;0.08333333333333333;0.5;0.0;0.0;0.2727272727272727;0.3;0.0;0.3;0.5714285714285714;0.1;0.1111111111111111;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.1111111111111111;0.125;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.3;0.4444444444444444;0.0;0.0
GO:0032755;0.2727272727272727;0.5555555555555556;0.3;0.0;0.3333333333333333;0.2857142857142857;0.25;0.42857142857142855;0.5;0.2727272727272727;0.2;0.375;0.0;0.3;0.0;0.7142857142857143;0.0;0.0;0.0;0.25;0.2;0.0;0.0;0.3;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.3;0.0;0.0;0.2222222222222222;0.3;0.0;0.18181818181818182;0.0;0.5;0.2727272727272727;0.625;0.3333333333333333;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.5;0.3333333333333333;0.0;0.25;0.16666666666666666;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.3;0.3;0.15384615384615385;0.3333333333333333;0.2727272727272727;0.0;0.2222222222222222;0.5714285714285714;0.18181818181818182;0.375;0.0;0.3;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.25;0.625;0.0;0.0;0.25;0.7142857142857143;0.5555555555555556;0.3333333333333333;0.0;0.3;0.18181818181818182;0.3;0.3333333333333333;0.0;0.2727272727272727;0.0;0.3333333333333333;0.2;0.125;1.0;0.14285714285714285;0.3;0.0;0.0;0.25;0.3;0.0;0.3;0.3333333333333333;0.16666666666666666;0.4444444444444444;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.625;0.7142857142857143;0.0;0.0;0.16666666666666666;0.18181818181818182;0.0;0.0;0.0;0.3;0.2727272727272727;0.0;0.0
GO:2000562;0.1875;0.17647058823529413;0.1875;0.0;0.15384615384615385;0.25;0.16666666666666666;0.16666666666666666;0.14285714285714285;0.2;0.23076923076923078;0.23076923076923078;0.0;0.1875;0.0;0.14285714285714285;0.23076923076923078;0.0;0.0;0.17647058823529413;0.21428571428571427;0.0;0.0;0.21428571428571427;0.14285714285714285;0.0;0.1875;0.0;0.0;0.0;0.1875;0.0;0.0;0.45454545454545453;0.1875;0.0;0.26666666666666666;0.0;0.21428571428571427;0.17647058823529413;0.1875;0.3076923076923077;0.3076923076923077;0.21428571428571427;0.2;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.17647058823529413;0.26666666666666666;0.0;0.5;0.0;0.0;0.1875;0.0;0.0;0.3076923076923077;0.0;0.1875;0.1875;0.25;0.14285714285714285;0.1875;0.0;0.25;0.25;0.26666666666666666;0.15384615384615385;0.0;0.2;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.13333333333333333;0.4166666666666667;0.0;0.0;0.0;0.17647058823529413;0.13333333333333333;0.3076923076923077;0.0;0.17647058823529413;0.14285714285714285;0.21428571428571427;0.14285714285714285;0.23076923076923078;0.21428571428571427;0.26666666666666666;0.13333333333333333;0.23076923076923078;0.0;0.6363636363636364;0.0;0.23076923076923078;0.21428571428571427;0.08333333333333333;0.14285714285714285;1.0;0.1875;0.0;0.0;0.5714285714285714;0.2;0.0;0.21428571428571427;0.2;0.2;0.21428571428571427;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.1875;0.14285714285714285;0.0;0.0;0.8;0.2857142857142857;0.0;0.0;0.0;0.2;0.17647058823529413;0.0;0.0
GO:0010862;0.6363636363636364;0.25;0.5555555555555556;0.0;0.2;0.6153846153846154;0.7272727272727273;0.375;0.3;0.36363636363636365;0.25;0.4444444444444444;0.0;0.4166666666666667;0.36363636363636365;0.3;0.3;0.0;0.0;0.8;0.2727272727272727;0.0;0.0;0.1;0.3;0.0;0.23076923076923078;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.3;0.5555555555555556;0.0;0.4;0.0;0.4;0.38461538461538464;0.5;0.2727272727272727;0.4;0.2727272727272727;0.36363636363636365;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.8;0.35714285714285715;0.0;0.25;0.0;0.0;0.8;0.0;0.0;0.5555555555555556;0.0;0.75;0.2727272727272727;0.21428571428571427;0.3;0.8888888888888888;0.0;0.2;0.2;0.4;0.3333333333333333;0.0;0.6;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.3076923076923077;0.2727272727272727;0.2727272727272727;0.0;0.5;0.3;0.4;0.4444444444444444;0.3;0.2727272727272727;0.4;0.6153846153846154;0.4;0.0;0.25;0.0;0.3;0.36363636363636365;0.5;0.3;0.1875;1.0;0.0;0.0;0.3333333333333333;0.5;0.0;0.46153846153846156;0.625;0.2857142857142857;0.38461538461538464;0.0;0.0;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.5;0.3;0.0;0.0;0.21428571428571427;0.25;0.0;0.0;0.0;0.36363636363636365;0.7272727272727273;0.0;0.0
GO:0016567;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.1111111111111111;0.0;0.2727272727272727;0.0;0.1111111111111111;0.0;0.2727272727272727;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.0;0.6;0.0;0.25;0.8888888888888888;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.07692307692307693;0.08333333333333333;0.18181818181818182;0.8888888888888888;0.0;0.3;0.0;0.1111111111111111;0.2;0.3333333333333333;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.3333333333333333;0.0;0.0;0.07692307692307693;0.0
GO:0046718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045627;0.21428571428571427;0.21428571428571427;0.3333333333333333;0.0;0.16666666666666666;0.2;0.2857142857142857;0.3;0.25;0.4166666666666667;0.15384615384615385;0.2727272727272727;0.0;0.23076923076923078;0.4166666666666667;0.25;0.0;0.0;0.0;0.2;0.15384615384615385;0.0;0.0;0.08333333333333333;0.25;0.0;0.45454545454545453;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.16666666666666666;0.3333333333333333;0.0;0.23076923076923078;0.0;0.38461538461538464;0.21428571428571427;0.23076923076923078;0.2857142857142857;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.2;0.13333333333333333;0.0;0.5384615384615384;0.0;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.3333333333333333;0.23076923076923078;0.125;0.25;0.21428571428571427;0.0;0.16666666666666666;0.16666666666666666;0.23076923076923078;0.2727272727272727;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.3333333333333333;0.46153846153846156;0.0;0.0;0.0;0.2;0.23076923076923078;0.0;0.0;0.2;0.25;0.5833333333333334;0.36363636363636365;0.0;0.3333333333333333;0.23076923076923078;0.23076923076923078;0.36363636363636365;0.0;0.5384615384615384;0.0;0.36363636363636365;0.15384615384615385;0.2727272727272727;0.25;0.5714285714285714;0.3333333333333333;0.0;0.0;1.0;0.23076923076923078;0.0;0.5555555555555556;0.36363636363636365;0.13333333333333333;0.14285714285714285;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.23076923076923078;0.25;0.0;0.0;0.42857142857142855;0.14285714285714285;0.0;0.0;0.0;0.23076923076923078;0.3076923076923077;0.0;0.0
