;GO:0014068;GO:0021955;GO:0022408;GO:0007097;GO:0051491;GO:0045765;GO:0046854;GO:0002237;GO:0001666;GO:2000510;GO:0002518;GO:0032600;GO:0007264;GO:1900024;GO:0000226;GO:0046621;GO:0061844;GO:0002885;GO:0007416;GO:0048010;GO:0051893;GO:0002920;GO:2000525;GO:0001954;GO:0002922;GO:2000526;GO:0002768;GO:2000768;GO:0048013;GO:0002408;GO:0010820;GO:2000522;GO:0001959;GO:0072610;GO:0051897;GO:0043406;GO:0035023;GO:0034695;GO:0008284;GO:0043123;GO:0038095;GO:0097193;GO:0038096;GO:0001890;GO:0045667;GO:0000165;GO:0007229;GO:2000811;GO:0019221;GO:0038007;GO:0033634;GO:0031295;GO:0033198;GO:0038083;GO:0045954;GO:0050862;GO:0002467;GO:2000547;GO:2000669;GO:0072112;GO:0035768;GO:0030593;GO:0050900;GO:0032496;GO:2000545;GO:0033625;GO:0007172;GO:0038116;GO:0038115;GO:0061098;GO:0007173;GO:0007179;GO:0043542;GO:0043547;GO:0016055;GO:0010613;GO:0051209;GO:0071731;GO:0019722;GO:0035754;GO:0051964;GO:0060396;GO:0010594;GO:0007186;GO:0031274;GO:0090023;GO:0043552;GO:0043312;GO:0042104;GO:0042742;GO:0032913;GO:0030217;GO:0045860;GO:0010507;GO:0002606;GO:0032597;GO:0072139;GO:0010469;GO:0030335;GO:0008360;GO:2000060;GO:0090630;GO:0008361;GO:0001570;GO:0097022;GO:0050771;GO:0097029;GO:0050776;GO:0050706;GO:0006355;GO:0060219;GO:0007204;GO:0032735;GO:0071222;GO:0046330;GO:0070098;GO:0045087;GO:0030838;GO:0070374;GO:0043065;GO:0071345
GO:2000060;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.4;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3081136762725405;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.0;0.2599120563717816;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.4;0.3660149997115376;0.3356143810225276;0.4;0.0;0.3081136762725405;0.0;0.2830074998557688;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3660149997115376;0.4;0.3660149997115376;1.0;0.23852901558847928;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3081136762725405;0.43852901558847923;0.0;0.16601499971153766;0.3660149997115376;0.0;0.4;0.3356143810225276;0.0;0.4;0.43852901558847923;0.4;0.0
GO:0090630;0.2830074998557688;0.0;0.3356143810225276;0.0;0.3081136762725405;0.3356143810225276;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.2599120563717816;0.0;0.4;0.3081136762725405;0.3356143810225276;0.2830074998557688;0.3081136762725405;0.3081136762725405;0.4;0.4;0.2830074998557688;0.4;0.0;0.2599120563717816;0.2830074998557688;0.3356143810225276;0.0;0.2830074998557688;0.4;0.2599120563717816;0.0;0.3356143810225276;0.2830074998557688;0.4;0.4;0.4;0.0;0.3356143810225276;0.4;0.4;0.2599120563717816;0.4;0.4;0.3081136762725405;0.3356143810225276;0.0;0.0;0.3081136762725405;0.2830074998557688;0.0;0.3081136762725405;0.23852901558847928;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.3081136762725405;0.4;0.4;0.4;0.43852901558847923;0.4;0.4;0.0;1.0;0.4;0.3081136762725405;0.4;0.0;0.4;0.0;0.43852901558847923;0.4;0.3356143810225276;0.4;0.3081136762725405;0.2830074998557688;0.43852901558847923;0.0;0.23852901558847928;0.0;0.2830074998557688;0.0;0.48300749985576874;0.2830074998557688;0.3081136762725405;0.0;0.0;0.48300749985576874;0.3081136762725405;0.4;0.23852901558847928;1.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.3660149997115376;0.2830074998557688;0.3081136762725405;0.0;0.20000000000000007;0.3081136762725405;0.0;0.2599120563717816;0.4;0.0;0.2830074998557688;0.2599120563717816;0.2830074998557688;0.0
GO:0008361;0.3356143810225276;0.6830074998557688;0.4;0.0;0.3660149997115376;0.4;0.4;0.0;0.0;0.3356143810225276;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.4;0.5356143810225276;0.4;0.0;0.3081136762725405;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.4;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.3081136762725405;0.3356143810225276;0.4;0.5356143810225276;0.3356143810225276;0.3081136762725405;0.3081136762725405;0.0;0.4;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.4;0.6000000000000001;0.6000000000000001;0.3081136762725405;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.2830074998557688;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.3081136762725405;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.4;0.6000000000000001;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.5356143810225276;0.2830074998557688;0.0;0.3356143810225276;0.5356143810225276;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.2830074998557688;0.3356143810225276;1.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.6000000000000001;0.3081136762725405;0.3660149997115376;0.5356143810225276;0.3081136762725405;0.6000000000000001;0.0;0.5356143810225276;0.3081136762725405;0.3356143810225276;0.43852901558847923
GO:0001570;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;1.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.0;0.8;0.0;0.8;0.0;0.4;0.0;0.0;0.48300749985576874
GO:0097022;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;1.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.0;0.8;0.0;0.8;0.6000000000000001;0.4;0.0;0.0;0.48300749985576874
GO:0050771;0.4;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.6830074998557688;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.8;0.5356143810225276;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.8;0.8;0.4;0.8;0.0;0.3660149997115376;0.4;0.48300749985576874;0.0;0.4;0.3660149997115376;0.3660149997115376;0.0;0.48300749985576874;0.4;0.8;0.8;0.8;0.0;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.8;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.8;0.8;0.0;0.43852901558847923;0.8;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.8;0.48300749985576874;0.8;0.48300749985576874;0.4;0.4;0.0;0.3356143810225276;0.0;0.4;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.4;0.5356143810225276;0.0;0.0;1.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.8;0.0;0.48300749985576874;0.3660149997115376;0.4;0.0
GO:0097029;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;1.0;0.0;0.0;0.0;0.8;0.3356143810225276;0.0;0.8;0.0;0.8;0.0;0.4;0.0;0.0;0.48300749985576874
GO:0050776;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.5356143810225276;0.48300749985576874;1.0;0.48300749985576874;0.48300749985576874;0.8;0.5356143810225276;0.8;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.4;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.6000000000000001;0.0;0.0;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;1.0;0.43852901558847923;0.48300749985576874;0.0;0.2599120563717816;0.48300749985576874;0.0;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0
GO:0050706;0.3356143810225276;0.0;0.4;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.4;0.4;0.0;0.48300749985576874;0.0;0.3081136762725405;0.0;0.4;0.4;0.4;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.4;0.4;0.4;0.4;0.0;0.3081136762725405;0.3356143810225276;0.4;0.0;0.3356143810225276;0.3081136762725405;0.3081136762725405;0.0;0.43852901558847923;0.3356143810225276;0.4;0.4;0.4;0.0;0.48300749985576874;0.4;0.4;0.3356143810225276;0.4;0.4;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.4;0.4;0.2599120563717816;0.4;0.4;0.0;0.3081136762725405;0.4;0.43852901558847923;0.4;0.0;0.4;0.0;0.43852901558847923;0.4;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.0;0.2830074998557688;0.0;0.48300749985576874;0.0;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.4;0.3081136762725405;0.2830074998557688;0.3356143810225276;0.0;0.0;0.4;0.0;0.43852901558847923;1.0;0.3660149997115376;0.0;0.20000000000000007;0.5356143810225276;0.0;0.3356143810225276;0.4;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0
GO:0006355;0.3660149997115376;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.4;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.43852901558847923;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.4;0.48300749985576874;0.4;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.3660149997115376;1.0;0.0;0.21862188087829626;0.4;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.3660149997115376;0.4;0.0
GO:0060219;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.6830074998557688;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.8;0.0;0.8;0.0;0.0;0.0;1.0;0.3660149997115376;0.0;0.8;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276
GO:0007204;0.20000000000000007;0.3660149997115376;0.23852901558847928;0.0;0.21862188087829626;0.23852901558847928;0.2599120563717816;0.0;0.0;0.20000000000000007;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.23852901558847928;0.3356143810225276;0.23852901558847928;0.0;0.18250743174993223;0.3356143810225276;0.3660149997115376;0.21862188087829626;0.23852901558847928;0.20000000000000007;0.21862188087829626;0.21862188087829626;0.3356143810225276;0.3660149997115376;0.20000000000000007;0.3660149997115376;0.3660149997115376;0.18250743174993223;0.20000000000000007;0.23852901558847928;0.3356143810225276;0.20000000000000007;0.18250743174993223;0.18250743174993223;0.0;0.23852901558847928;0.20000000000000007;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.23852901558847928;0.3660149997115376;0.3660149997115376;0.18250743174993223;0.3660149997115376;0.3660149997115376;0.21862188087829626;0.2830074998557688;0.0;0.21862188087829626;0.21862188087829626;0.20000000000000007;0.0;0.21862188087829626;0.16601499971153766;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.20000000000000007;0.21862188087829626;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.18250743174993223;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.21862188087829626;0.3660149997115376;0.21862188087829626;0.6830074998557688;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.23852901558847928;0.3660149997115376;0.21862188087829626;0.20000000000000007;0.20000000000000007;0.3356143810225276;0.16601499971153766;0.0;0.20000000000000007;0.3356143810225276;0.20000000000000007;0.20000000000000007;0.21862188087829626;0.3356143810225276;0.3356143810225276;0.2830074998557688;0.21862188087829626;0.3356143810225276;0.16601499971153766;0.20000000000000007;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.2599120563717816;0.20000000000000007;0.21862188087829626;0.3660149997115376;1.0;0.21862188087829626;0.3356143810225276;0.18250743174993223;0.3660149997115376;0.0;0.23852901558847928;0.18250743174993223;0.20000000000000007;0.2830074998557688
GO:0032735;0.43852901558847923;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.4;0.0;0.43852901558847923;0.4;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.4;0.3356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.4;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.4;0.0;0.21862188087829626;1.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0
GO:0071222;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.6830074998557688;0.0;0.8;0.8;0.8;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6830074998557688;0.3660149997115376;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;1.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.6000000000000001;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.0;1.0;0.0;0.8;0.6830074998557688;0.4;0.0;0.0;0.6830074998557688
GO:0046330;0.6000000000000001;0.0;0.4;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.4;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.4;0.3356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;0.48300749985576874;0.0;0.6000000000000001;0.6830074998557688;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.4;0.3660149997115376;0.0;0.43852901558847923;0.4;0.4;0.3356143810225276;0.4;0.4;0.3660149997115376;0.3081136762725405;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.4;0.0;0.3660149997115376;0.0;0.4;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.0;0.2830074998557688;0.0;0.3081136762725405;0.0;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.4;0.2599120563717816;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.0;0.18250743174993223;0.3660149997115376;0.0;1.0;0.3660149997115376;0.0;0.3660149997115376;0.6830074998557688;0.3660149997115376;0.0
GO:0070098;0.4;0.8;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.4;0.8;0.8;0.8;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.8;0.8;0.4;0.8;0.8;0.3660149997115376;0.4;0.48300749985576874;0.8;0.4;0.3660149997115376;0.3660149997115376;0.0;0.48300749985576874;0.4;0.8;0.8;0.8;0.0;0.48300749985576874;0.8;0.8;0.3660149997115376;1.0;0.8;0.43852901558847923;0.6000000000000001;0.0;0.4;0.43852901558847923;0.4;0.0;0.43852901558847923;0.3356143810225276;0.8;0.8;0.8;0.8;0.0;0.4;0.43852901558847923;0.8;1.0;1.0;0.3660149997115376;0.8;0.8;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.8;0.48300749985576874;0.8;0.43852901558847923;0.4;0.4;0.8;0.3356143810225276;0.0;0.4;0.8;0.4;0.4;0.43852901558847923;0.8;0.8;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.4;0.6000000000000001;0.8;0.8;0.8;0.8;0.5356143810225276;0.4;0.43852901558847923;0.8;0.3660149997115376;0.43852901558847923;0.8;0.3660149997115376;1.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.5356143810225276
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;1.0;0.0;0.0;0.0;0.48300749985576874
